,종목코드,시가총액,연도,종목명,기업구분
670,47040,1843146804330,2003,대우건설,B
671,140,1677835979200,2003,하이트진로홀딩스,B
672,700,1584882626600,2003,유수홀딩스,B
673,10140,1521400554290,2003,삼성중공업,B
674,4370,1379354562000,2003,농심,B
675,240,1351709361000,2003,한국앤컴퍼니,B
676,3490,1318854566000,2003,대한항공,B
677,36570,1242189630000,2003,엔씨소프트,B
678,4020,1222178149500,2003,현대제철,B
679,12450,1214100000000,2003,한화에어로스페이스,B
680,18880,1147670000000,2003,한온시스템,B
681,9830,1131130489900,2003,한화솔루션,B
682,12750,892980683000,2003,에스원,B
683,69960,867875804800,2003,현대백화점,B
684,30000,796085277000,2003,제일기획,B
685,34020,686678000000,2003,두산에너빌리티,B
686,47050,683106763700,2003,포스코인터내셔널,B
687,29530,640081841500,2003,신도리코,B
688,10130,592518000000,2003,고려아연,B
689,720,578859671210,2003,현대건설,B
690,8060,578236155000,2003,대덕,B
691,1800,474783894000,2003,오리온홀딩스,B
692,100,473207184600,2003,유한양행,B
693,4800,449111948400,2003,효성,B
694,880,445483253250,2003,한화,B
695,3300,422621541800,2003,한일홀딩스,B
696,4000,421830000000,2003,롯데정밀화학,B
697,4980,409742999050,2003,성신양회,B
698,5810,405720000000,2003,풍산홀딩스,B
699,4150,403526347500,2003,한솔홀딩스,B
700,20000,400342705400,2003,한섬,B
701,3480,368881808440,2003,한진중공업홀딩스,B
702,6200,327024758200,2003,한국전자홀딩스,B
703,9410,313240000000,2003,태영건설,B
704,17810,294095376000,2003,풀무원,B
705,150,260970120900,2003,두산,B
706,25560,240109240000,2003,미래산업,B
707,1440,233600000000,2003,대한전선,B
708,9240,220042226800,2003,한샘,B
709,8730,217212786000,2003,율촌화학,B
710,3920,216000000000,2003,남양유업,B
711,8770,215472184290,2003,호텔신라,B
712,10620,214620000000,2003,현대미포조선,B
713,8930,214414012200,2003,한미사이언스,B
714,6390,207835200000,2003,한일현대시멘트,B
715,69620,204979663500,2003,대웅제약,B
716,1940,204000000000,2003,KISCO홀딩스,B
717,1210,203483922500,2003,금호전기,B
718,33240,201366000000,2003,자화전자,B
719,11930,200674080000,2003,신성이엔지,B
720,4690,199912732500,2003,삼천리,B
721,5180,199024820000,2003,빙그레,B
722,70,196381096800,2003,삼양홀딩스,B
723,11810,194337426450,2003,STX,B
724,16380,179270832720,2003,KG스틸,B
725,640,173498150000,2003,동아쏘시오홀딩스,B
726,1680,173089331000,2003,대상,B
727,72710,168301988400,2003,농심홀딩스,B
728,5880,166000000000,2003,대한해운,B
729,28050,162000000000,2003,삼성엔지니어링,B
730,3240,159216200000,2003,태광산업,B
731,21240,155132352100,2003,코웨이,B
732,2320,153874329600,2003,한진,B
733,2030,152453371200,2003,아세아,B
734,64960,149877141500,2003,SNT모티브,B
735,2020,132353923860,2003,코오롱,B
736,9970,121159048000,2003,영원무역홀딩스,B
737,5850,119996704800,2003,에스엘,B
738,5250,119187867000,2003,녹십자홀딩스,B
739,6280,119022779200,2003,녹십자,B
740,29460,118918131000,2003,케이씨,B
741,5960,117667863000,2003,동부건설,B
742,16880,116928067300,2003,웅진,B
743,7310,116788000000,2003,오뚜기,B
744,2350,116751919800,2003,넥센타이어,B
745,10770,116730247200,2003,평화홀딩스,B
746,3000,114529663500,2003,부광약품,B
747,9200,114447420000,2003,무림페이퍼,B
748,13570,113780373000,2003,디와이,B
749,4560,112642299000,2003,현대비앤지스틸,B
750,58430,112200000000,2003,포스코스틸리온,B
751,2240,111375000000,2003,고려제강,B
752,2990,107041504870,2003,금호건설,B
753,25860,106312724020,2003,남해화학,B
754,72130,104899200000,2003,유엔젤,B
755,16800,99375000000,2003,퍼시스,B
756,3200,97200000000,2003,일신방직,B
757,430,92400000000,2003,대원강업,B
758,1520,85028619700,2003,동양,B
759,6370,84408565800,2003,대구백화점,B
760,2390,84100000000,2003,한독,B
761,23590,81600000000,2003,다우기술,S
762,25750,80915037000,2003,한솔홈데코,S
763,2410,79732869000,2003,범양건영,S
764,15360,77700000000,2003,예스코홀딩스,S
765,4830,77624064000,2003,덕성,S
766,7660,77500000000,2003,이수페타시스,S
767,50,77168000000,2003,경방,S
768,670,76444660000,2003,영풍,S
769,5950,76163484920,2003,이수화학,S
770,10820,76075233920,2003,퍼스텍,S
771,7810,75312006600,2003,코리아써키트,S
772,33530,73700030250,2003,세종공업,S
773,7690,72342169200,2003,국도화학,S
774,36530,71550000000,2003,SNT홀딩스,S
775,1130,70980000000,2003,대한제분,S
776,3160,70965576990,2003,디아이,S
777,11760,69333782120,2003,현대코퍼레이션,S
778,9180,68610894690,2003,한솔로지스틱스,S
779,6650,68470000000,2003,대한유화,S
780,5740,67626000000,2003,크라운해태홀딩스,S
781,37710,67040000000,2003,광주신세계,S
782,4710,66557324100,2003,한솔테크닉스,S
783,7210,65934000000,2003,벽산,S
784,4960,65197212780,2003,한신공영,S
785,6660,65040000000,2003,삼성공조,S
786,6570,64260000000,2003,대림통상,S
787,15860,63815552290,2003,일진홀딩스,S
788,320,62570553250,2003,노루홀딩스,S
789,12200,59984000000,2003,계양전기,S
790,5500,59840000000,2003,삼진제약,S
791,950,59808000000,2003,전방,S
792,9290,59759770140,2003,광동제약,S
793,15890,59626650000,2003,태경산업,S
794,520,59510000000,2003,삼일제약,S
795,990,58581365500,2003,DB하이텍,S
796,34300,54000000000,2003,신세계건설,S
797,16710,53482000000,2003,대성홀딩스,S
798,7860,52408087200,2003,서연,S
799,17900,51552662460,2003,광전자,S
800,3070,51364500935,2003,코오롱글로벌,S
801,14820,51187180800,2003,동원시스템즈,S
802,5070,50342239005,2003,코스모신소재,S
803,10780,49794808000,2003,아이에스동서,S
804,5420,48223474310,2003,코스모화학,S
805,12320,47995200000,2003,경동인베스트,S
806,3120,47215000000,2003,일성신약,S
807,1260,47042760420,2003,남광토건,S
808,19170,46024491700,2003,신풍제약,S
809,3960,45871116000,2003,사조대림,S
810,9680,45870000000,2003,모토닉,S
811,58650,45360000000,2003,세아홀딩스,S
812,2460,44760626000,2003,화성산업,S
813,16580,43941158550,2003,환인제약,S
814,5430,43854016750,2003,한국공항,S
815,14440,43300000000,2003,영보화학,S
816,17960,43217500000,2003,한국카본,S
817,3090,42762917540,2003,대웅,S
818,2920,42588642200,2003,유성기업,S
819,1020,42398068000,2003,페이퍼코리아,S
820,4540,41398954000,2003,깨끗한나라,S
821,2960,40950000000,2003,한국쉘석유,S
822,16450,40851250000,2003,한세예스24홀딩스,S
823,2170,39300000000,2003,삼양통상,S
824,4080,39055000000,2003,신흥,S
825,1630,38860356100,2003,종근당홀딩스,S
826,4430,38400000000,2003,송원산업,S
827,2450,37997055180,2003,삼익악기,S
828,20,37707484500,2003,동화약품,S
829,1470,37050869760,2003,삼부토건,S
830,11090,36970362000,2003,에넥스,S
831,230,36806767200,2003,일동홀딩스,S
832,2620,36753750000,2003,제일파마홀딩스,S
833,35150,36425500000,2003,백산,S
834,4870,35937402960,2003,티웨이홀딩스,S
835,8600,35708299800,2003,윌비스,S
836,8490,35593522200,2003,서흥,S
837,23800,34827750000,2003,인지컨트롤스,S
838,9450,34790400000,2003,경동나비엔,S
839,24720,34713000000,2003,한국콜마홀딩스,S
840,14680,34692403725,2003,한솔케미칼,S
841,13890,34421861040,2003,지누스,S
842,24900,34193229000,2003,덕양산업,S
843,2070,34065007200,2003,비비안,S
844,860,33995000000,2003,강남제비스코,S
845,5800,33975000000,2003,신영와코루,S
846,9190,33966090000,2003,대양금속,S
847,13520,33840000000,2003,화승코퍼레이션,S
848,10690,33740000000,2003,화신,S
849,8350,33666666390,2003,남선알미늄,S
850,5010,32517499900,2003,휴스틸,S
851,12610,32500000000,2003,경인양행,S
852,14280,31709444920,2003,금강공업,S
853,16090,31587825970,2003,대현,S
854,18470,31250400000,2003,조일알미늄,S
855,2310,31054132400,2003,아세아제지,S
856,4450,30265285500,2003,삼화왕관,S
857,14990,30205532000,2003,인디에프,S
858,4360,30000000000,2003,세방,S
859,2840,29700000000,2003,미원상사,S
860,3850,29648000000,2003,보령,S
861,3220,29483480000,2003,대원제약,S
862,1790,28941050050,2003,대한제당,S
863,7590,28877424600,2003,동방아그로,S
864,6980,28119000000,2003,우성,S
865,6380,27505500000,2003,카프로,S
866,14160,27309547605,2003,대영포장,S
867,7610,27064623740,2003,선도전기,S
868,7460,26789000000,2003,에이프로젠,S
869,500,26637000000,2003,가온전선,S
870,4970,26600000000,2003,신라교역,S
871,12800,26202471680,2003,대창,S
872,4700,25783027680,2003,조광피혁,S
873,4490,25620000000,2003,세방전지,S
874,31820,24770818490,2003,콤텍시스템,S
875,5720,24235357000,2003,넥센,S
876,2600,24060000000,2003,조흥,S
877,12690,23954172025,2003,모나리자,S
878,2220,23052000000,2003,한일철강,S
879,7570,22846092120,2003,일양약품,S
880,2810,22626777035,2003,삼영무역,S
881,24090,22620000000,2003,디씨엠,S
882,17040,21912133000,2003,광명전기,S
883,7540,21775600000,2003,샘표,S
884,3350,21424000000,2003,한국화장품제조,S
885,16590,21257938560,2003,신대양제지,S
886,7160,21250000000,2003,사조산업,S
887,2710,21240000000,2003,TCC스틸,S
888,9270,20691539100,2003,신원,S
889,8970,20658900275,2003,동양철관,S
890,4270,20459870400,2003,남성,S
891,3520,20422870270,2003,영진약품,S
892,6890,20416000000,2003,태경케미컬,S
893,8420,20400987475,2003,문배철강,S
894,11280,20215095870,2003,태림포장,S
895,2780,20208936000,2003,진흥기업,S
896,14580,19923989800,2003,태경비케이,S
897,3830,19853600000,2003,대한화섬,S
898,23960,19685000000,2003,에쓰씨엔지니어링,S
899,25820,19557081180,2003,이구산업,S
900,1360,19284578850,2003,삼성제약,S
901,490,19172393680,2003,대동,S
902,17370,19100000000,2003,우신시스템,S
903,3080,19019000000,2003,성보화학,S
904,2100,18933964470,2003,경농,S
905,3010,18892262400,2003,혜인,S
906,8500,18840000000,2003,일정실업,S
907,1340,18817762080,2003,백광산업,S
908,1070,18550000000,2003,대한방직,S
909,15020,18426188000,2003,이스타코,S
910,6040,18160000000,2003,동원산업,S
911,8250,18143586500,2003,이건산업,S
912,8700,18077132340,2003,아남전자,S
913,4910,17728000000,2003,조광페인트,S
914,2210,17599640000,2003,동성제약,S
915,3230,17274674400,2003,삼양식품,S
916,220,17134880400,2003,유유제약,S
917,11330,16937769960,2003,유니켐,S
918,7980,16779000000,2003,태평양물산,S
919,3780,15947700000,2003,진양산업,S
920,9420,15480000000,2003,한올바이오파마,S
921,13360,15345703395,2003,일성건설,S
922,4140,15214800000,2003,동방,S
923,11690,14715652225,2003,와이투솔루션,S
924,10660,14630000000,2003,화천기계,S
925,25620,14424919600,2003,제이준코스메틱,S
926,6490,14081306690,2003,인스코비,S
927,7120,13947846970,2003,미래아이앤지,S
928,6740,13808400000,2003,영풍제지,S
929,6110,13726562300,2003,삼아알미늄,S
930,9470,13558331000,2003,삼화전기,S
931,8040,13500000000,2003,사조동아원,S
932,13000,13199485600,2003,세우글로벌,S
933,27740,13127400000,2003,마니커,S
934,2720,13090896000,2003,국제약품,S
935,36580,12996242490,2003,팜스코,S
936,9140,12597791940,2003,경인전자,S
937,20120,12576859360,2003,키다리스튜디오,S
938,2870,12556604160,2003,신풍,S
939,19180,12420000000,2003,티에이치엔,S
940,69460,12210677550,2003,대호에이엘,S
941,9810,12163215750,2003,플레이그램,S
942,14530,12102500000,2003,극동유화,S
943,2420,11989098000,2003,세기상사,S
944,10580,11916452400,2003,에스엠벡셀,S
945,5820,11880000000,2003,원림,S
946,5360,11692857600,2003,모나미,S
947,63160,11609807600,2003,종근당바이오,S
948,12170,11478839375,2003,아센디오,S
949,68290,11250000000,2003,삼성출판사,S
950,4720,11202300000,2003,팜젠사이언스,S
951,910,11155673600,2003,유니온,S
952,590,10800000000,2003,CS홀딩스,S
953,3680,10712285880,2003,한성기업,S
954,9160,10634000000,2003,SIMPAC,S
955,71090,10583224480,2003,하이스틸,S
956,3280,10542000000,2003,흥아해운,S
957,9460,10522034730,2003,한창제지,S
958,6340,10460423400,2003,대원전선,S
959,1620,10375800880,2003,케이비아이동국실업,S
960,30720,10075940800,2003,동원수산,S
961,2880,10041494760,2003,대유에이텍,S
962,11500,10036800000,2003,한농화성,S
963,1570,9956009540,2003,금양,S
964,2760,9856000000,2003,보락,S
965,760,9730000000,2003,이화산업,S
966,15260,9554226030,2003,에이엔피,S
967,850,9542400000,2003,화천기공,S
968,650,9450960000,2003,천일고속,S
969,4770,9440000000,2003,써니전자,S
970,7280,9290000000,2003,한국특강,S
971,23150,9255750000,2003,MH에탄올,S
972,11300,9166060050,2003,성안,S
973,51630,9120000000,2003,진양화학,S
974,12510,9103500000,2003,더존비즈온,S
975,21050,8979843390,2003,서원,S
976,300,8833100775,2003,대유플러스,S
977,12280,8724102000,2003,영화금속,S
978,13700,8714390040,2003,까뮤이앤씨,S
979,14910,8582475000,2003,성문전자,S
980,890,8567923390,2003,보해양조,S
981,2360,8437203775,2003,SH에너지화학,S
982,23450,8380323420,2003,동남합성,S
983,5110,8188188250,2003,한창,S
984,5320,8095040000,2003,국동,S
985,6090,8022300000,2003,사조오양,S
986,10600,7881568940,2003,웰바이오텍,S
987,2140,7706282325,2003,고려산업,S
988,24890,7429026300,2003,대원화성,S
989,10040,7191600000,2003,한국내화,S
990,25890,7081500780,2003,한국주강,S
991,11390,7011840000,2003,부산산업,S
992,1550,6637932000,2003,조비,S
993,15230,6240000000,2003,대창단조,S
994,74610,6090000000,2003,이엔플러스,S
995,2700,6050000000,2003,신일전자,S
996,9310,5844637380,2003,참엔지니어링,S
997,5030,5760000000,2003,부산주공,S
998,1420,5712000000,2003,태원물산,S
999,11420,5657002800,2003,갤럭시아에스엠,S
1000,7110,5319343125,2003,일신석재,S
1001,11000,5014874800,2003,진원생명과학,S
1002,4920,4080000000,2003,씨아이테크,S
1003,5690,4072200000,2003,파미셀,S
1004,1140,3698294400,2003,국보,S
1005,14130,3540000000,2003,한익스프레스,S
1006,17550,2242297170,2003,수산중공업,S
1007,5930,66358351318500,2004,삼성전자,B
1008,12330,5601509041000,2004,현대모비스,B
1009,4170,5365812250000,2004,신세계,B
1010,6400,5148092533000,2004,삼성SDI,B
1011,270,3784811959500,2004,기아,B
1012,35250,2877499725000,2004,강원랜드,B
1013,36460,2480832771000,2004,한국가스공사,B
1014,47040,2140922764740,2004,대우건설,B
1015,9150,1942036096000,2004,삼성전기,B
1016,700,1721139504000,2004,유수홀딩스,B
1017,720,1695881507200,2004,현대건설,B
1018,36570,1663155303600,2004,엔씨소프트,B
1019,140,1641361284000,2004,하이트진로홀딩스,B
1020,11170,1540431000000,2004,롯데케미칼,B
1021,240,1531937275800,2004,한국앤컴퍼니,B
1022,10140,1491388100260,2004,삼성중공업,B
1023,4370,1439953821000,2004,농심,B
1024,12750,1386969997000,2004,에스원,B
1025,3490,1343805868600,2004,대한항공,B
1026,4020,1233871906500,2004,현대제철,B
1027,34020,1229560000000,2004,두산에너빌리티,B
1028,18880,1094290000000,2004,한온시스템,B
1029,9830,1043761048000,2004,한화솔루션,B
1030,880,1030682606250,2004,한화,B
1031,47050,987883270400,2004,포스코인터내셔널,B
1032,69960,758647658600,2004,현대백화점,B
1033,10620,700000000000,2004,현대미포조선,B
1034,30000,692548174500,2004,제일기획,B
1035,29530,665281914000,2004,신도리코,B
1036,100,652039074000,2004,유한양행,B
1037,1800,640740804000,2004,오리온홀딩스,B
1038,12450,619080000000,2004,한화에어로스페이스,B
1039,10130,600066000000,2004,고려아연,B
1040,19680,591225893000,2004,대교,B
1041,2990,546378838900,2004,금호건설,B
1042,3480,466888672800,2004,한진중공업홀딩스,B
1043,4000,459240000000,2004,롯데정밀화학,B
1044,3300,452718780000,2004,한일홀딩스,B
1045,4150,449332041000,2004,한솔홀딩스,B
1046,8060,443070404000,2004,대덕,B
1047,3240,433112600000,2004,태광산업,B
1048,5810,408940000000,2004,풍산홀딩스,B
1049,8930,374243166000,2004,한미사이언스,B
1050,5880,354000000000,2004,대한해운,B
1051,70,337637675200,2004,삼양홀딩스,B
1052,3000,336652840000,2004,부광약품,B
1053,4800,335429091000,2004,효성,B
1054,4980,334998562500,2004,성신양회,B
1055,1440,323600000000,2004,대한전선,B
1056,5180,310478719200,2004,빙그레,B
1057,16380,298784721200,2004,KG스틸,B
1058,28050,298400000000,2004,삼성엔지니어링,B
1059,1940,290400000000,2004,KISCO홀딩스,B
1060,9410,286500000000,2004,태영건설,B
1061,20000,276931276380,2004,한섬,B
1062,17810,268297536000,2004,풀무원,B
1063,72710,265573298900,2004,농심홀딩스,B
1064,150,263592056700,2004,두산,B
1065,4690,263171122500,2004,삼천리,B
1066,3920,257040000000,2004,남양유업,B
1067,6280,254123651400,2004,녹십자,B
1068,8730,248000000000,2004,율촌화학,B
1069,8770,246085718670,2004,호텔신라,B
